Description,Price,Rating,Review Count,URL
"COWIN E7 Active Noise Cancelling Headphones Bluetooth Headphones with Microphone Deep Bass Wireless Headphones Over Ear, Comfortable Protein Earpads, 30 Hours Playtime for Travel/Work, Black",$49.99,4.4 out of 5 stars,"77,537",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A003671334UH7YIFHKKQ2&url=%2FCancelling-Headphones-Bluetooth-Microphone-Comfortable%2Fdp%2FB019U00D7K%2Fref%3Dsr_1_12_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1624350218%26sr%3D8-12-spons%26psc%3D1&qualifier=1624350218&id=3609573969956061&widgetName=sp_mtf
"Active Noise Cancelling Headphones VANKYO C750 Wireless Bluetooth Headphones Over Ear Headset with CVC 8.0 Mic Hi-Fi Sound Deep Bass, 30H Playtime, Protein Earpad for Travel, Work, Online Class-Silver",$49.99,4.6 out of 5 stars,"1,090",https://www.amazon.com/Cancelling-Headphones-Wireless-Bluetooth-Class-Silver/dp/B08DTVXNWM/ref=sr_1_13?dchild=1&keywords=Headphones&qid=1624350218&sr=8-13
"Picun B12 Wireless Bluetooth Headphones,HD Stereo Sound Over Ear Headphones with Built-in Microphones, Deep Bass 20 Hours Playtime, Fast Charge Bluetooth 5.0 Headset for Adults, School, Travel, Black",$22.99,4.3 out of 5 stars,78,https://www.amazon.com/Picun-Wireless-Bluetooth-Headphones-Microphones/dp/B08Z41RGQL/ref=sr_1_14?dchild=1&keywords=Headphones&qid=1624350218&sr=8-14
TOZO T6 True Wireless Earbuds Bluetooth Headphones Touch Control with Wireless Charging Case IPX8 Waterproof TWS Stereo Earphones in-Ear Built-in Mic Headset Premium Deep Bass for Sport Black,$35.99,4.5 out of 5 stars,"130,501",https://www.amazon.com/TOZO-T6-Bluetooth-Headphones-Waterproof/dp/B07RGZ5NKS/ref=sr_1_15?dchild=1&keywords=Headphones&qid=1624350218&sr=8-15
"Wyze Noise-Cancelling Headphones, Wireless Over the Ear Bluetooth Headphones with Active Noise Cancellation, High-fidelity Sound, Transparency Mode, Clear Voice Pick-up, Alexa Built-in",$67.98,4.7 out of 5 stars,927,https://www.amazon.com/Noise-Cancelling-Headphones-Cancellation-High-fidelity-Transparency/dp/B08KHTJL1F/ref=sr_1_16?dchild=1&keywords=Headphones&qid=1624350218&sr=8-16
"Sephia SP3060 Earbuds, Wired in-Ear Headphones with Tangle-Free Cord, Noise Isolating, Bass Driven Sound, Metal Earphones, Carry Case, Ear Bud Tips",$14.95,4.4 out of 5 stars,"16,722",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A04511632JZ5RZMJS7FCO&url=%2FSP3060-Isolating-Earphones-Headphones-BlackBerry%2Fdp%2FB0170RBJ9Q%2Fref%3Dsr_1_17_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1624350218%26sr%3D8-17-spons%26psc%3D1&qualifier=1624350218&id=3609573969956061&widgetName=sp_mtf
"Sony MDRZX110NC Noise Cancelling Headphones, Black",$28.00,4.3 out of 5 stars,"7,588",https://www.amazon.com/Sony-MDRZX110NC-Noise-Cancelling-Headphones/dp/B00NG57H4S/ref=sr_1_18?dchild=1&keywords=Headphones&qid=1624350218&sr=8-18
"Active Noise Cancelling Headphones, HROEENOI JZ02 Bluetooth Headphones, Over Ear Wireless Headphones, CVC 8.0 Microphone Deep Bass Headset, 40 Hours Playtime, Foldable Adults Travel Work PC TV Black",$39.99,4.4 out of 5 stars,581,https://www.amazon.com/Cancelling-Headphones-HROEENOI-JZ02-Microphone/dp/B08T67XB4T/ref=sr_1_19?dchild=1&keywords=Headphones&qid=1624350218&sr=8-19
"6S Wireless Headphones Over Ear, Hi-Fi Stereo Foldable Wireless Stereo Headsets Earbuds with Built-in Mic,Volume Control, FM for Phone/PC (Black & Gold)",$19.99,4.6 out of 5 stars,409,https://www.amazon.com/Wireless-Headphones-Foldable-Headsets-Earbuds/dp/B08VNFD8FS/ref=sr_1_20?dchild=1&keywords=Headphones&qid=1624350218&sr=8-20
"Powerbeats Pro Wireless Earbuds - Apple H1 Headphone Chip, Class 1 Bluetooth Headphones, 9 Hours of Listening Time, Sweat Resistant, Built-in Microphone - Navy",$169.95,4.6 out of 5 stars,"56,303",https://www.amazon.com/Powerbeats-Pro-Wireless-Earphones-Headphone/dp/B07WBTX9FH/ref=sr_1_21?dchild=1&keywords=Headphones&qid=1624350218&sr=8-21
"bopmen S80 Bluetooth Over Ear Headphones - Wireless and Wired Headphones with Deep Bass Headset, Comfortable Ear Cups, Built-in Microphone for Phone iPad PC Laptop Notebook Music",$20.99,4.0 out of 5 stars,688,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A07378233RGPFNHZPCTSS&url=%2Fbopmen-S80-Bluetooth-Headphones-Built%2Fdp%2FB0853NXPWJ%2Fref%3Dsr_1_22_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1624350218%26sr%3D8-22-spons%26psc%3D1&qualifier=1624350218&id=3609573969956061&widgetName=sp_btf
